question,option1,option2,option3,option4,answer,imageName,underline,explanation_ko,explanation_en,explanation_zh_hans,explanation_zh_hant,explanation_ja,explanation_fr,explanation_id,explanation_es,explanation_th,explanation_vi,passage_group,sub_question
（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,目先,手中,足場,背後,目先,,,目先の利益(눈앞의 이익)'은 장기적인 관점과 대비되는 단기적 이익을 뜻하는 관용구입니다.,"目先の利益 is a set phrase for *short-term profits*, contrasting with long-term perspective.",“目先の利益（眼前的利益）”是与长期视角相对的表示短期利益的固定词组。,「目先の利益（眼前的利益）」是與長期視角相對的表示短期利益的固定詞組。,「目先の利益」は、長期的な視点と対比される「短期的な利益」を意味する定型句です。,"目先の利益 est une expression toute faite pour désigner des « profits à court terme », par opposition à une vision à long terme.","目先の利益 adalah ungkapan tetap untuk ""keuntungan jangka pendek"", berlawanan dengan perspektif jangka panjang.","目先の利益 es una frase hecha para ""beneficios a corto plazo"", en contraste con una perspectiva a largo plazo.","目先の利益 เป็นวลีตายตัวหมายถึง ""ผลกำไรระยะสั้น"" ซึ่งตรงข้ามกับมุมมองระยะยาว","目先の利益 là một cụm từ cố định chỉ ""lợi ích trước mắt (ngắn hạn)"", trái ngược với góc nhìn dài hạn.",P2,（　　　）の利益ばかり考えないで、もっと長期的に物事を捉えなければならない。
（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,しょんぼり,ぎくしゃく,ぼんやり,うろちょろ,ぎくしゃく,,,関係がぎくしゃくする'는 관계가 어색해지거나 서먹해지는 것을 뜻하는 자연스러운 연어(collocation)입니다.,関係がぎくしゃくする is a natural collocation for relationships turning awkward.,“関係がぎくしゃくする”是表示关系变得尴尬或僵化的自然搭配。,「関係がぎくしゃくする」是表示關係變得尷尬或僵化的自然搭配。,「関係がぎくしゃくする」は、人間関係が気まずくなったり、円滑でなくなったりすることを表す自然なコロケーションです。,関係がぎくしゃくする est une collocation naturelle pour indiquer qu'une relation se tend ou devient maladroite.,関係がぎくしゃくする adalah kolokasi alami untuk hubungan yang menjadi canggung atau kaku.,関係がぎくしゃくする es una colocación natural que indica que una relación se vuelve tensa o incómoda.,関係がぎくしゃくする เป็นกลุ่มคำที่ใช้คู่กันอย่างเป็นธรรมชาติ หมายถึง ความสัมพันธ์ที่กลายเป็นเรื่องอึดอัดหรือบาดหมางกัน,関係がぎくしゃくする là một cách kết hợp từ tự nhiên chỉ mối quan hệ trở nên gượng gạo hoặc căng thẳng.,P2,小さなけんかがもとで、友達との関係が（　　　）している。
（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,になう,いたわる,やしなう,かける,になう,,,将来を担う人材(미래를 짊어질 인재)'는 미래를 이끌어갈 사람을 뜻하는 표준적인 표현입니다.,将来を担う人材 is a standard phrase for people who will carry the future.,“将来を担う人材（肩负未来的人才）”是表示将引领未来的人的标准表达。,「将来を担う人材（肩負未來的人才）」是表示將引領未來的人的標準表達。,「将来を担う人材」は、未来を背負って立つ人々を意味する標準的な表現です。,将来を担う人材 est une expression standard pour désigner les personnes qui porteront l'avenir (les talents de demain).,将来を担う人材 adalah ungkapan standar untuk orang-orang yang akan memikul masa depan (talenta masa depan).,将来を担う人材 es una frase estándar para referirse a las personas que liderarán el futuro (los talentos del mañana).,将来を担う人材 เป็นวลีมาตรฐานที่หมายถึง บุคลากรที่จะเป็นกำลังสำคัญในอนาคต,将来を担う人材 là một cụm từ chuẩn chỉ những người sẽ gánh vác tương lai (nhân tài tương lai).,P2,社長は、会社の将来を（　　　）人材の育成に力を入れている。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,口数が少ない,知識に乏しい,意見が少ない,話題に乏しい,口数が少ない,,寡黙,寡黙（かもく）'는 말이 없는 사람을 묘사합니다. '口数が少ない(말수가 적다)'가 이를 정확히 바꾸어 표현한 것입니다.,寡黙（かもく） describes someone who doesn’t talk much. 口数が少ない paraphrases that precisely.,“寡黙（かもく）”形容沉默寡言的人。“口数が少ない（话少）”准确地对其进行了释义。,「寡黙（かもく）」形容沉默寡言的人。「口数が少ない（話少）」準確地對其進行了釋義。,「寡黙（かもく）」は口数の少ない人を表します。「口数が少ない」はそれを正確に言い換えた表現です。,寡黙 (かもく) décrit quelqu'un qui parle peu. 口数が少ない (peu bavard) paraphrase exactement cela.,寡黙（かもく） menggambarkan seseorang yang tidak banyak bicara. 口数が少ない (sedikit bicara) memparafrasekan hal itu dengan tepat.,寡黙（かもく） describe a alguien que no habla mucho. 口数が少ない (de pocas palabras) lo parafrasea con precisión.,寡黙（かもく） ใช้อธิบายคนที่ไม่ค่อยพูด คำว่า 口数が少ない (พูดน้อย) สามารถถอดความหมายได้อย่างแม่นยำ,寡黙（かもく） miêu tả người ít nói. 口数が少ない (ít lời/ít nói) diễn đạt lại chính xác ý nghĩa đó.,P3,祖父は寡黙な人だったそうだ。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,盛り上がった,長引いた,中断した,混乱した,混乱した,,紛糾した,"紛糾する(분규하다)'는 논의가 얽히거나 혼란스러워지는 것을 뜻하며, '混乱した(혼란스러워졌다)'가 그 상태와 일치합니다.",紛糾する means a discussion becomes tangled/chaotic; 混乱した matches that state.,“紛糾する”指讨论变得纠缠不清或混乱，“混乱した（变得混乱）”与该状态一致。,「紛糾する」指討論變得糾纏不清或混亂，「混乱した（變得混亂）」與該狀態一致。,「紛糾する」は議論などがもつれてまとまらなくなることを意味し、「混乱した」がその状態に合致します。,紛糾する signifie qu'une discussion devient confuse ou chaotique ; 混乱した (est devenu confus) correspond à cet état.,紛糾する berarti diskusi menjadi kacau/berbelit-belit; 混乱した (menjadi kacau) cocok dengan keadaan itu.,紛糾する significa que una discusión se vuelve confusa o caótica; 混乱した (se volvió caótico) coincide con ese estado.,紛糾する หมายถึง การสนทนาหรือการถกเถียงที่ยุ่งเหยิง/วุ่นวาย คำว่า 混乱した (สับสนวุ่นวาย) ตรงกับสถานการณ์นั้น,紛糾する có nghĩa là một cuộc thảo luận trở nên rối rắm/hỗn loạn; 混乱した (trở nên hỗn loạn) phù hợp với trạng thái đó.,P3,異なる意見が次々と出されて、会議は紛糾した。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,早くなりそうだ,多くなりそうだ,遅くなりそうだ,少なくなりそうだ,遅くなりそうだ,,ずれ込みそうだ,"ずれ込む(지연되다, 미뤄지다)'는 일정이 미뤄지는 것을 묘사합니다. '遅くなりそうだ(늦어질 것 같다)'가 그 의미를 담고 있습니다.",ずれ込む describes schedules slipping/delaying. 遅くなりそうだ captures that.,“ずれ込む”描述日程推迟或延后。“遅くなりそうだ（似乎要变晚了）”包含了这层意思。,「ずれ込む」描述日程推遲或延後。「遅くなりそうだ（似乎要變晚了）」包含了這層意思。,「ずれ込む」は予定が遅れることを表します。「遅くなりそうだ」がその意味を捉えています。,ずれ込む décrit des plannings qui glissent ou prennent du retard. 遅くなりそうだ (semble être retardé) capture bien cette idée.,ずれ込む menggambarkan jadwal yang molor/tertunda. 遅くなりそうだ (sepertinya akan terlambat) menangkap makna tersebut.,ずれ込む describe que los horarios se retrasan o posponen. 遅くなりそうだ (parece que llegará tarde) capta esa idea.,ずれ込む อธิบายถึงกำหนดการที่ล่าช้าหรือเลื่อนออกไป คำว่า 遅くなりそうだ (ดูเหมือนว่าจะล่าช้า) ครอบคลุมความหมายนี้ได้ดี,ずれ込む miêu tả lịch trình bị kéo dài hoặc trì hoãn. 遅くなりそうだ (có vẻ sẽ bị trễ) nắm bắt đúng ý nghĩa đó.,P3,この様子だと、新薬の発売はかなりずれ込みそうだ。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,全く,大して,なかなか,事前に,大して,,ろく,ろくに〜ない'는 '제대로 ~하지 못하다'라는 뜻입니다. '大して〜ない(별로 ~하지 않다)'도 불충분하다는 같은 뉘앙스를 전달합니다.,ろくに〜ない means *hardly/sufficiently not*. 大して〜ない conveys the same idea of insufficiency.,“ろくに〜ない”意思是“没能好好地/充分地做某事”。“大して〜ない（没怎么……）”也传达了同样不充分的语感。,「ろくに〜ない」意思是「沒能好好地/充分地做某事」。「大して〜ない（沒怎麼……）」也傳達了同樣不充分的語感。,「ろくに〜ない」は「十分に〜ない、まともに〜ない」という意味です。「大して〜ない」も同様に不十分であるというニュアンスを伝えます。,ろくに〜ない signifie « ne pas faire correctement/suffisamment ». 大して〜ない (pas grand-chose / pas tellement) transmet la même idée d'insuffisance.,"ろくに〜ない berarti ""hampir tidak/tidak dengan cukup"". 大して〜ない (tidak begitu banyak/berarti) menyampaikan ide ketidakcukupan yang sama.","ろくに〜ない significa ""apenas"" o ""no lo suficiente"". 大して〜ない (no mucho/no gran cosa) transmite la misma idea de insuficiencia.","ろくに〜ない หมายถึง ""แทบจะไม่.../ไม่เพียงพอ"" คำว่า 大して〜ない (ไม่ได้...อะไรมากมาย) ก็สื่อถึงความไม่เพียงพอในทำนองเดียวกัน","ろくに〜ない có nghĩa là ""hầu như không/không đủ"". 大して〜ない (không nhiều/không đáng kể) cũng truyền tải ý niệm tương tự về sự không đầy đủ.",P3,中止の理由は、ろくに説明されなかった。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,方針,規模,目的,意義,規模,,スケール,외래어 'スケール(스케일)'은 비즈니스나 프로젝트 문맥에서 '規模(규모)'와 같은 의미입니다.,Loanword スケール here equals 規模 in business/project contexts.,外来语“スケール（规模、尺度）”在商业或项目语境中与“規模”同义。,外來語「スケール（規模、尺度）」在商業或專案語境中與「規模」同義。,外来語の「スケール」は、ビジネスやプロジェクトの文脈において「規模」と同じ意味です。,Le mot d'emprunt スケール (scale) équivaut ici à 規模 (échelle/envergure) dans un contexte d'affaires ou de projet.,Kata serapan スケール (skala) di sini sama dengan 規模 (skala/ukuran) dalam konteks bisnis/proyek.,El préstamo lingüístico スケール (escala) equivale aquí a 規模 en contextos de negocios o proyectos.,คำยืม สケール (สเกล/scale) ในบริบทธุรกิจ/โปรเจกต์นี้ มีความหมายเท่ากับคำว่า 規模 (ขนาด/ขอบเขต),Từ mượn スケール (quy mô/tầm vóc) ở đây tương đương với 規模 trong bối cảnh kinh doanh/dự án.,P3,今回の開発計画は、これまでのものとはスケールが違う。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,貢献,援助,工夫,活躍,貢献,,寄与,"寄与(기여)'와 '貢献(공헌)'은 비슷한 의미를 가진 유의어이며, '寄与'가 약간 더 격식 있는 표현입니다.","寄与 and 貢献 are near-synonyms meaning *contribution*, with 寄与 a bit more formal.",“寄与”和“貢献”是意义相似的近义词，“寄与”稍微更正式一些。,「寄与」和「貢献」是意義相似的近義詞，「寄与」稍微更正式一些。,「寄与」と「貢献」は似た意味を持つ類義語であり、「寄与」の方が少しフォーマルな表現です。,"寄与 et 貢献 sont des quasi-synonymes signifiant « contribution », 寄与 étant un peu plus formel.","寄与 dan 貢献 adalah sinonim dekat yang berarti ""kontribusi"", namun 寄与 sedikit lebih formal.","寄与 y 貢献 son casi sinónimos que significan ""contribución"", siendo 寄与 un poco más formal.","寄与 และ 貢献 เป็นคำที่มีความหมายใกล้เคียงกัน แปลว่า ""การมีส่วนร่วม/การอุทิศตน"" โดย 寄与 จะมีความเป็นทางการมากกว่าเล็กน้อย","寄与 và 貢献 là những từ gần nghĩa mang ý nghĩa ""đóng góp"", trong đó 寄与 có phần trang trọng hơn một chút.",P3,この町のりんご産業の発展は、大野氏の寄与によるところが大きい。
次の言葉の使い方として最もよいものを、１・２・３・４から一つ選びなさい。,これは相手のチームを倒すゲームで、敵が絶滅したら、勝ちだよ。,恐竜は環境の変化に対応できず、絶滅したと言われている。,暖かくなってきて、庭に積もった雪もすっかり消えて絶滅した。,昔は豊作を祈る祭りがこの村で行われていたが、今は絶滅した。,恐竜は環境の変化に対応できず、絶滅したと言われている。,,絶滅,絶滅する(멸종하다)'는 종이 사라질 때 사용됩니다. 「恐竜が絶滅した(공룡이 멸종했다)」가 전형적인 용법입니다.,絶滅する is used for species dying out. 「恐竜が絶滅した」 is canonical usage.,“絶滅する”用于物种灭绝。“恐竜が絶滅した（恐龙灭绝了）”是典型的用法。,「絶滅する」用於物種滅絕。「恐竜が絶滅した（恐龍滅絕了）」是典型的用法。,「絶滅する」は種が滅びる際に使われます。「恐竜が絶滅した」が典型的な用法です。,絶滅する s'utilise pour les espèces qui s'éteignent. « 恐竜が絶滅した » (les dinosaures ont disparu) est un usage classique.,絶滅する digunakan untuk spesies yang punah. 「恐竜が絶滅した」 (dinosaurus punah) adalah penggunaan yang standar.,絶滅する se usa cuando las especies se extinguen. 「恐竜が絶滅した」 (los dinosaurios se extinguieron) es el uso típico.,絶滅する ใช้กับสายพันธุ์ที่สูญพันธุ์ 「恐竜が絶滅した」 (ไดโนเสาร์สูญพันธุ์) เป็นการใช้งานที่พบได้ทั่วไป,絶滅する được sử dụng cho các loài động vật bị tuyệt chủng. 「恐竜が絶滅した」 (khủng long đã tuyệt chủng) là cách sử dụng điển hình.,P4,絶滅
