question,option1,option2,option3,option4,answer,imageName,underline,explanation_ko,explanation_en,explanation_zh_hans,explanation_zh_hant,explanation_ja,explanation_fr,explanation_id,explanation_es,explanation_th,explanation_vi,passage_group,sub_question
（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,消去,駆除,削除,撤去,撤去,,,"撤去(철거)는 물건의 물리적 '제거/철거'를 의미하며, 쓰레기 수거/제거에 적합합니다.",撤去 is the physical *removal/demolition* of things—fits garbage removal.,撤去(철거)意为物体的物理性“拆除/清除”，适合用于垃圾清运。,「撤去」意為物體的物理性「拆除/清除」，適合用於垃圾清運。,「撤去」は物理的な「取り除くこと/片付けること」を意味し、ゴミの回収・除去に適しています。,撤去 signifie « enlèvement physique / démantèlement » et convient pour l'enlèvement ou le retrait des ordures.,"撤去 (tekkyo) berarti 'pembongkaran/penyingkiran' fisik suatu benda, cocok digunakan untuk pembuangan atau penyingkiran sampah.","撤去 (tekkyo) significa la 'retirada física/desmantelamiento' de objetos, adecuado para la recolección o eliminación de basura.",撤去 (เทคเคียว) แปลว่า 'การรื้อถอน/การขนย้ายออกไป' ทางกายภาพ เหมาะกับการใช้ในบริบทของการเก็บขยะหรือขนขยะ,"撤去 có nghĩa là 'tháo dỡ/di dời' các vật thể về mặt vật lý, thích hợp cho việc thu gom hoặc dọn dẹp rác.",P2,住民からの要望で、空き地に放置されたごみの（　　　）が行われた。
（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,おそれられて,あやぶまれて,にらまれて,しぶられて,あやぶまれて,,,危ぶまれて는 실현되지 않을까 우려했다는 뜻입니다. 문맥에 잘 맞습니다.,危ぶまれて means there were concerns it might not happen. Fits the context.,危ぶまれて意为“担心无法实现”，符合上下文。,「危ぶまれて」意為「擔心無法實現」，符合上下文。,「危ぶまれて」は実現しないのではないかと懸念されたという意味です。文脈によく合っています。,危ぶまれて signifie que l'on craignait que cela ne se réalise pas. Cela correspond bien au contexte.,危ぶまれて (ayabumarete) berarti 'dikhawatirkan tidak akan terwujud'. Sangat pas dengan konteks kalimat.,危ぶまれて (ayabumarete) significa 'se temía que no se hiciera realidad'. Encaja bien en el contexto de la oración.,危ぶまれて (อายาบุมาเรเตะ) แปลว่า 'หวั่นเกรงว่าจะไม่เกิดขึ้น' ซึ่งเข้ากับบริบทของประโยคได้เป็นอย่างดี,危ぶまれて có nghĩa là 'lo sợ rằng điều đó sẽ không thành hiện thực'. Nó rất phù hợp với ngữ cảnh của câu.,P2,今年のマラソン大会は、天候不良により数日前から開催が（　　　）いたが、当日は無事に行われた。
（　　　）に入れるのに最もよいものを、１・２・３・４から一つ選びなさい。,びくびく,おどおど,うずうず,はらはら,うずうず,,,"うずうず는 '근질근질한 갈망(초조하게 기다림)'을 표현하며, 기대감을 나타내기에 완벽합니다.",うずうず expresses *restless eagerness*—perfect for anticipation.,うずうず表现了“按捺不住的渴望/焦急等待”，用来形容期待感非常完美。,「うずうず」表現了「按捺不住的渴望/焦急等待」，用來形容期待感非常完美。,「うずうず」は「何かをしたくて落ち着かない様子（焦燥感や待ち遠しさ）」を表現し、期待感を示すのに完璧です。,うずうず exprime une « impatience fébrile (l'envie pressante de faire quelque chose) » et est parfait pour montrer l'anticipation.,"うずうず (uzu-uzu) mengekspresikan 'hasrat yang menggebu-gebu (tidak sabar menunggu)', sangat sempurna untuk menunjukkan rasa antisipasi/harapan.","うずうず (uzu-uzu) expresa 'un deseo inquieto (impaciencia)', perfecto para mostrar la expectativa o anticipación.",うずうず (อุซุอุซุ) แสดงถึง 'ความรู้สึกคันไม้คันมือ (รอคอยอย่างใจจดใจจ่อ)' เหมาะมากสำหรับแสดงความรู้สึกคาดหวัง,"うずうず diễn tả 'cảm giác ngứa ngáy/bồn chồn (khao khát chờ đợi)', rất hoàn hảo để thể hiện sự mong đợi.",P2,注文していたテレビゲームが明日届くので、早く遊びたくて（　　　）している。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,発明家,協力者,責任者,専門家,専門家,,エキスパート,"エキスパート는 専門家와 비슷하며, 둘 다 전문가를 의미합니다.",エキスパート ≈ 専門家; both mean expert.,エキスパート与専門家相似，都意为“专家”。,「エキスパート」與専門家相似，都意為「專家」。,「エキスパート」は「専門家」と似ており、どちらもその道のプロを意味します。,エキスパート est similaire à 専門家 ; les deux signifient « expert / spécialiste ».,エキスパート (ekisupaato) mirip dengan 専門家 (senmonka); keduanya berarti 'ahli/pakar'.,エキスパート (ekisupaato) es similar a 専門家 (senmonka); ambos significan 'experto/especialista'.,エキスパート (เอ็กซ์เพิร์ต) มีความหมายคล้ายกับ 専門家 (ผู้เชี่ยวชาญ) ทั้งสองคำแปลว่า 'ผู้เชี่ยวชาญ',エキスパート tương tự như 専門家; cả hai đều có nghĩa là 'chuyên gia'.,P3,それについてはエキスパートにも意見を聞いてみよう。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,ざっと見た,じっと見た,ちらっと見た,ぼうっと見た,じっと見た,,凝視した,"凝視した는 じっと見た(가만히 쳐다보다/응시하다)와 비슷하며, 지속적으로 바라본다는 동일한 뉘앙스입니다.",凝視した ≈ じっと見た (*to gaze/stare*)—same nuance of sustained looking.,凝视した与じっと見た（盯着看/凝视）相似，具有持续注视的相同语境。,「凝視した」與じっと見た（盯著看/凝視）相似，具有持續注視的相同語境。,「凝視した」は「じっと見た」と似ており、継続的に見つめるという同じニュアンスを持っています。,凝視した est similaire à じっと見た (fixer du regard) et possède la même nuance d'observation soutenue.,"凝視した (gyoushishita) mirip dengan じっと見た (menatap tajam/memperhatikan dengan saksama), memiliki nuansa yang sama yaitu melihat secara terus-menerus.","凝視した (gyoushishita) es similar a じっと見た (mirar fijamente), con el mismo matiz de observar de manera sostenida y continua.",凝視した (เกียวชิชิตะ) คล้ายกับ じっと見た (จ้องมอง) โดยมีนัยยะของการมองอย่างจดจ่อและต่อเนื่องเหมือนกัน,"凝視した tương tự như じっと見た (nhìn chằm chằm), đều có sắc thái của việc nhìn một cách tập trung và liên tục.",P3,兄は手にした新聞の記事を凝視した。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,素敵な,思い出の,想像の,変な,想像の,,架空,"架空는 想像の(상상의, 가공의)와 비슷한 의미입니다.",架空 ≈ 想像の (imaginary). ,架空与想像の（想象的/虚构的）意义相近。,「架空」與想像の（想像的/虛構的）意義相近。,「架空」は「想像の（架空の）」と似た意味を持ちます。,架空 a un sens similaire à 想像の (imaginaire / fictif).,架空 (kakuu) memiliki arti yang mirip dengan 想像の (imajiner/fiktif).,架空 (kakuu) tiene un significado similar a 想像の (imaginario/ficticio).,架空 (คาคู) มีความหมายคล้ายกับ 想像の (ในจินตนาการ/ที่แต่งขึ้น),架空 có ý nghĩa tương tự như 想像の (tưởng tượng/hư cấu).,P3,架空の人物を主人公にして物語を作った。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,できれば,以前から,ぜひ,早いうちに,以前から,,かねがね,かねがね는 이전부터(진작에)라는 뜻의 정중한 부사입니다 (以前から).,かねがね is a polite adverb meaning  for some time (already) ⇒ 以前から.,かねがね是一个礼貌的副词，意为“早先/一向”（以前から）。,「かねがね」是一個禮貌的副詞，意為「早先/一向」（以前から）。,「かねがね」は「以前から（かねてより）」という意味の丁寧な副詞です。,かねがね est un adverbe poli signifiant « depuis un certain temps / déjà » (以前から).,かねがね (kanegane) adalah kata keterangan sopan yang berarti 'sejak dahulu/sudah sejak lama' (以前から).,かねがね (kanegane) es un adverbio de cortesía que significa 'desde hace tiempo/ya' (以前から).,かねがね (คาเนกาเนะ) เป็นคำวิเศษณ์ที่สุภาพ แปลว่า 'มาสักพักแล้ว/แต่ไหนแต่ไรมา' (以前から),かねがね là một phó từ lịch sự có nghĩa là 'từ trước đến nay/từ lâu' (以前から).,P3,鈴木さんには、かねがねお目にかかりたいと思っておりました。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,しばらくは,直接は,まさか,大して,しばらくは,,当面,当面은 しばらくは(당분간/당면한 기간 동안)와 비슷한 의미입니다.,当面 ≈ しばらくは (for now/for the foreseeable future).,当面与しばらくは（暂时/在可见的未来）意义相近。,「当面」與しばらくは（暫時/在可見的未來）意義相近。,「当面」は「しばらくは（当分の間）」と似た意味を持ちます。,当面 a un sens similaire à しばらくは (pour le moment / dans l'immédiat).,当面 (toumen) memiliki arti yang mirip dengan しばらくは (untuk saat ini/untuk sementara waktu).,当面 (toumen) tiene un significado similar a しばらくは (por el momento/por un tiempo).,当面 (โทเมน) มีความหมายคล้ายกับ しばらくは (ในระยะนี้/ชั่วคราว),当面 có ý nghĩa tương tự như しばらくは (trước mắt/tạm thời).,P3,商品の原価が上がったが、販売価格への影響は当面ないだろう。
＿＿＿の言葉に意味が最も近いものを、１・２・３・４から一つ選びなさい。,冗談を言っている,わがままを言っている,愚痴を言っている,独り言を言っている,愚痴を言っている,,ぼやいている,ぼやく는 투덜거리다/불평을 늘어놓다는 뜻입니다 (愚痴を言っている).,ぼやく means to gripe/mutter complaints ⇒ 愚痴を言っている.,ぼやく意为“抱怨/嘟囔”，意为“愚痴を言っている”。,「ぼやく」意為「抱怨/嘟囔」，即愚痴を言っている。,「ぼやく」は不平や不満を口にするという意味です（愚痴を言っている）。,ぼやく signifie se plaindre ou grommeler (愚痴を言っている).,ぼやく (boyaku) berarti 'mengeluh/menggerutu' (愚痴を言っている).,ぼやく (boyaku) significa 'quejarse/refunfuñar' (愚痴を言っている).,ぼやく (โบยาคุ) แปลว่า 'บ่น/พึมพำความไม่พอใจ' (愚痴を言っている),ぼやく có nghĩa là 'cằn nhằn/than vãn' (愚痴を言っている).,P3,彼はいつもぼやいている。
次の言葉の使い方として最もよいものを、１・２・３・４から一つ選びなさい。,現代の広告業界において、これまでの手法はもはや通用しないだろう。,多くの研究者がこの仮説を証明するため、もはや検証を続けている。,鈴木氏はもはや高校教師だったが、現在は作家として活躍している。,生産体制が改善されれば、商品の不足状態はもはや解消される見込みだ。,現代の広告業界において、これまでの手法はもはや通用しないだろう。,,もはや,"もはや(이제는, 이미)는 이전의 상태가 더 이상 유지되지 않음을 표현합니다. 1번은 부정(通用しない)과 짝을 이루며, 이는 자연스러운 패턴입니다.","もはや expresses that a previous state no longer holds true. #1 pairs it with a negative (通用しない), which is the natural pattern.",もはや（现在已经/不再是）表示之前的状态不再适用。第1项与否定（通用しない）搭配，这是自然的语法模式。,「もはや」（現在已經/不再是）表示之前的狀態不再適用。第1項與否定（通用しない）搭配，這是自然的語法模式。,「もはや（最早）」は以前の状態がもはや維持されていないことを表現します。選択肢1は否定（通用しない）と対になっており、これは自然なパターンです。,"もはや (désormais / ne... plus) exprime qu'un état antérieur n'est plus maintenu. La 1ère option est associée à une négation (通用しない), ce qui est un schéma naturel.","もはや (kini/sudah tidak lagi) mengekspresikan bahwa keadaan sebelumnya sudah tidak berlaku. Pilihan 1 berpasangan dengan bentuk negatif (通用しない), yang merupakan pola tata bahasa yang alami.","もはや (ya / ya no) expresa que un estado anterior ya no se mantiene. La opción 1 se combina con una negación (通用しない), lo cual es un patrón gramatical natural.",もはや (ไม่...อีกต่อไป/บัดนี้) แสดงให้เห็นว่าสภาพก่อนหน้านี้ไม่สามารถคงอยู่ได้อีก ตัวเลือกที่ 1 จับคู่กับรูปปฏิเสธ (通用しない) ซึ่งเป็นรูปแบบไวยากรณ์ที่เป็นธรรมชาติ,"もはや (đã/không còn nữa) diễn tả rằng một trạng thái trước đó không còn được duy trì. Lựa chọn 1 đi kèm với dạng phủ định (通用しない), tạo thành một cấu trúc ngữ pháp tự nhiên.",P4,もはや
次の言葉の使い方として最もよいものを、１・２・３・４から一つ選びなさい。,藤田さんはいつもの外国語を円滑に話すそうだ。,会を円滑に運営するためには、会員の協力が不可欠だ。,あの子はまだ４歳なのに、複雑な漢字を本など見ないで円滑に書く。,車はカーブの多い坂道を円滑に登って行った。,会を円滑に運営するためには、会員の協力が不可欠だ。,,円滑,円滑に(원활하게)는 프로세스/운영이 문제없이 진행되는 상황에 맞습니다. 회의를 진행하는 것은 교과서적인 용례입니다.,円滑に fits processes/operations progressing without trouble. Managing a meeting is a textbook use.,円滑に（顺利地）适用于过程/运营无障碍地进行。管理会议是教科书式的用例。,「円滑に」（順利地）適用於過程/運營無障礙地進行。管理會議是教科書式的用例。,「円滑に」はプロセスや運営が問題なく進む状況に適しています。会議を進行させるのは教科書通りの用法です。,円滑に (harmonieusement / sans heurts) convient à une situation où un processus ou une opération se déroule sans problème. Mener une réunion en est un exemple classique.,円滑に (dengan lancar) cocok untuk situasi di mana proses/operasi berjalan tanpa hambatan. Menjalankan rapat adalah contoh penggunaan yang sangat baku.,円滑に (sin contratiempos/fluidamente) encaja en una situación en la que un proceso u operación avanza sin problemas. Dirigir una reunión es un ejemplo clásico de su uso.,円滑に (อย่างราบรื่น) เหมาะสำหรับสถานการณ์ที่กระบวนการ/การดำเนินงานก้าวหน้าไปโดยไม่มีปัญหา การจัดการประชุมเป็นตัวอย่างการใช้ที่เห็นได้ทั่วไป,円滑に (trôi chảy/suôn sẻ) phù hợp với tình huống mà một quá trình/hoạt động diễn ra không có vấn đề gì. Điều hành một cuộc họp là một ví dụ sử dụng tiêu chuẩn.,P4,円滑
